Station,TEMP,TDS,pH,TURB,WQI
IND00018,31.0,0.0,7.4,4.0,11.7611111111
IND00018,32.0,0.0,7.2,4.0,11.9777777778
IND00018,31.5,0.0,7.3,5.0,12.0916666667
IND00018,31.5,0.0,7.6,6.0,12.4055555556
IND00018,32.5,0.0,7.2,6.0,12.5611111111
IND00018,30.5,0.0,7.0,5.0,11.7222222222
IND00018,32.0,0.0,6.8,8.0,12.7444444444
IND00018,31.5,0.0,6.5,7.0,12.2916666667
IND00018,31.0,0.0,6.5,8.0,12.375
IND00018,30.0,0.0,6.9,15.0,13.775
IND00018,31.0,0.0,7.2,12.0,13.4777777778
IND00018,31.0,0.0,7.2,10.0,13.0333333333
IND00018,30.5,0.0,6.9,7.0,12.1361111111
IND00018,31.0,0.0,7.2,7.0,12.3666666667
IND00018,31.5,0.0,6.7,8.0,12.575
IND00018,34.0,0.0,7.5,11.0,14.1805555556
IND00018,32.0,0.0,7.2,4.0,11.9777777778
IND00018,32.0,0.0,7.0,8.0,12.8055555556
IND00018,32.8,0.0,6.8,11.0,13.6333333333
IND00018,32.0,0.0,7.2,8.0,12.8666666667
IND00018,25.5,0.0,6.1,15.0,12.2805555556
IND00018,26.0,0.0,6.8,15.0,12.6333333333
IND00018,27.5,0.0,6.3,20.0,14.0083333333
IND00018,29.0,0.0,7.5,12.0,13.0138888889
IND00018,28.5,0.0,6.8,12.0,12.6611111111
IND00018,30.0,229.603294359,7.2,1.0,55.4006405698
IND00018,27.0,229.603294359,7.3,2.0,54.8200850143
IND00018,25.0,229.603294359,7.1,1.0,53.9811961254
IND00018,27.0,229.603294359,6.9,1.0,54.4756405698
IND00018,28.0,229.603294359,7.0,1.0,54.7839739031
IND00018,26.0,229.603294359,7.0,1.0,54.2284183476
IND00018,28.0,229.603294359,7.2,1.0,54.8450850143
IND00018,27.0,229.603294359,7.0,1.0,54.5061961254
IND00018,30.0,229.603294359,7.1,1.0,55.3700850143
IND00018,30.0,229.603294359,7.2,1.0,55.4006405698
IND00018,29.0,229.603294359,6.9,1.0,55.0311961254
IND00018,27.0,229.603294359,6.5,3.0,54.797862792
IND00018,25.0,229.603294359,7.0,1.0,53.9506405698
IND00018,25.0,229.603294359,7.1,2.0,54.2034183476
IND00018,28.0,229.603294359,7.2,1.0,54.8450850143
IND00018,27.5,229.603294359,6.7,2.0,54.7756405698
IND00018,29.0,0.0,7.5,1.0,10.5694444444
IND00018,29.5,0.0,7.3,0.0,10.425
IND00018,29.0,0.0,7.0,0.0,10.1944444444
IND00018,30.0,0.0,7.6,0.0,10.6555555556
IND00018,32.0,229.603294359,7.2,0.0,55.7339739031
IND00018,26.0,229.603294359,7.0,4.0,54.8950850143
IND00018,26.5,229.603294359,6.9,4.0,55.0034183476
IND00018,28.5,229.603294359,7.2,3.0,55.4284183476
IND00018,28.5,229.603294359,7.0,2.0,55.1450850143
IND00018,27.5,229.603294359,6.9,1.0,54.6145294587
IND00018,24.0,229.603294359,7.3,1.0,53.7645294587
IND00018,25.0,229.603294359,6.9,0.0,53.697862792
IND00018,27.5,229.603294359,7.0,1.0,54.6450850143
IND00018,28.0,0.0,7.0,0.0,9.91666666667
IND00018,28.0,229.603294359,7.0,0.0,54.5617516809
IND00018,24.0,229.603294359,6.9,1.0,53.6423072365
IND00018,27.5,229.603294359,6.9,2.0,54.8367516809
IND00018,24.5,229.603294359,6.9,2.0,54.0034183476
IND00018,24.5,229.603294359,7.4,28.0,59.9339739031
IND00018,27.5,229.603294359,7.6,0.0,54.6061961254
IND00018,25.5,229.603294359,7.5,0.0,54.0200850143
IND00018,26.0,229.603294359,7.5,0.0,54.1589739031
IND00018,27.0,229.603294359,7.6,0.0,54.4673072365
IND00018,30.0,229.603294359,7.8,0.0,55.3617516809
IND00018,26.0,229.603294359,7.8,5.0,55.3617516809
IND00018,26.5,229.603294359,7.2,12.0,56.872862792
IND00018,25.0,229.603294359,7.1,16.0,57.3145294587
IND00018,25.5,229.603294359,7.0,0.0,53.8673072365
IND00018,29.5,229.603294359,7.2,3.0,55.7061961254
IND00018,27.0,229.603294359,7.4,1.0,54.6284183476
IND00018,27.0,229.603294359,6.6,3.0,54.8284183476
IND00018,26.5,229.603294359,7.2,2.0,54.6506405698
IND00018,27.0,229.603294359,7.4,4.0,55.2950850143
IND00018,26.0,229.603294359,7.6,3.0,54.8561961254
IND00018,27.0,229.603294359,7.3,1.0,54.597862792
IND00018,29.0,229.603294359,8.0,20.1385306715,59.6203140524
IND00018,28.0,229.603294359,7.7,20.1385306715,59.2508696079
IND00018,28.0,229.603294359,7.5,20.1385306715,59.1897584968
IND00018,29.0,229.603294359,7.4,1.0,55.1839739031
IND00018,29.5,229.603294359,7.3,20.1385306715,59.5453140524
IND00018,26.5,229.603294359,6.6,3.0,54.6895294587
IND00018,25.0,229.603294359,7.1,20.1385306715,58.2342029413
IND00018,26.5,229.603294359,6.0,20.1385306715,58.3147584968
IND00018,25.5,229.603294359,7.2,20.1385306715,58.4036473857
IND00018,27.0,229.603294359,7.3,1.0,54.597862792
IND00018,27.5,229.603294359,7.4,20.1385306715,59.0203140524
IND00018,26.0,229.603294359,6.8,20.1385306715,58.4203140524
IND00018,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00018,26.5,229.603294359,7.4,20.1385306715,58.7425362746
IND00018,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00018,27.5,229.603294359,7.3,1.0,54.7367516809
IND00018,25.0,229.603294359,7.3,2.0,54.2645294587
IND00018,26.0,229.603294359,7.1,1.0,54.2589739031
IND00018,26.5,0.0,6.7,1.0,9.63055555556
IND00018,26.5,0.0,7.4,3.0,10.2888888889
IND00018,24.5,0.0,6.9,2.0,9.35833333333
IND00018,25.5,0.0,6.8,1.0,9.38333333333
IND00018,27.0,0.0,7.3,0.0,9.73055555556
IND00018,26.0,229.603294359,6.7,20.1385306715,58.3897584968
IND00018,27.0,229.603294359,7.0,20.1385306715,58.7592029413
IND00018,29.0,26.0,7.8,0.8,15.6722222222
IND00018,28.0,229.603294359,6.9,20.1385306715,59.0064251635
IND00018,27.0,229.603294359,7.2,20.1385306715,58.8203140524
IND00018,26.0,229.603294359,7.0,20.1385306715,58.4814251635
IND00018,24.5,229.603294359,7.0,20.1385306715,58.0647584968
IND00018,24.5,229.603294359,7.0,20.1385306715,58.0647584968
IND00018,27.5,229.603294359,7.1,20.1385306715,58.9286473857
IND00018,26.5,229.603294359,7.6,20.1385306715,58.8036473857
IND00018,28.0,0.0,7.2,4.0,10.8666666667
IND00018,28.0,0.0,7.5,3.0,10.7361111111
IND00018,27.0,0.0,7.4,2.0,10.2055555556
IND00018,30.0,0.0,7.4,1.0,10.8166666667
IND00018,28.5,0.0,7.3,1.0,10.3694444444
IND00018,27.0,0.0,7.4,1.0,9.98333333333
IND00018,29.0,0.0,7.3,1.0,10.5083333333
IND00018,30.0,0.0,7.1,1.0,10.725
IND00018,27.0,0.0,7.0,7.0,11.1944444444
IND00018,25.5,0.0,6.9,8.0,10.9694444444
IND00018,26.7,0.0,7.1,1.0,9.80833333333
IND00018,26.0,229.603294359,7.0,1.0,54.2284183476
IND00018,27.7,229.603294359,7.1,1.0,54.7311961254
IND00018,28.5,229.603294359,6.9,1.0,54.8923072365
IND00018,28.0,229.603294359,7.0,1.0,54.7839739031
IND00018,29.0,229.603294359,7.0,1.0,55.0617516809
IND00018,28.0,229.603294359,6.6,2.0,54.8839739031
IND00018,28.0,229.603294359,7.0,0.0,54.5617516809
IND00018,25.0,229.603294359,6.9,1.0,53.9200850143
IND00018,26.0,229.603294359,6.9,2.0,54.4200850143
IND00018,27.0,229.603294359,7.2,2.0,54.7895294587
IND00018,29.0,229.603294359,7.0,1.0,55.0617516809
IND00018,27.0,229.603294359,7.1,1.0,54.5367516809
IND00018,26.0,229.603294359,7.2,0.0,54.0673072365
IND00018,29.0,229.603294359,7.1,1.0,55.0923072365
IND00018,34.0,229.603294359,7.31,20.1385306715,60.7983696079
IND00018,34.0,229.603294359,6.85,20.1385306715,60.6578140524
IND00018,27.0,229.603294359,7.3,20.1385306715,58.8508696079
IND00018,23.0,229.603294359,7.4,20.1385306715,57.7703140524
IND00018,25.5,229.603294359,6.3,20.1385306715,58.1286473857
IND00018,25.5,229.603294359,7.16,20.1385306715,58.3914251635
IND00018,29.5,229.603294359,6.77,20.1385306715,59.3833696079
IND00018,29.5,229.603294359,6.55,20.1385306715,59.3161473857
IND00018,29.0,229.603294359,6.7,20.1385306715,59.2230918301
IND00018,29.5,229.603294359,6.75,20.1385306715,59.3772584968
IND00018,29.0,229.603294359,7.32,20.1385306715,59.4125362746
IND00018,28.0,229.603294359,7.32,20.1385306715,59.1347584968
IND00018,31.0,229.603294359,6.8,20.1385306715,59.8092029413
IND00018,32.0,229.603294359,6.7,20.1385306715,60.0564251635
IND00018,32.0,229.603294359,7.05,20.1385306715,60.1633696079
IND00018,26.0,229.603294359,7.5,20.1385306715,58.6342029413
IND00018,34.5,229.603294359,6.77,20.1385306715,60.7722584968
IND00018,32.0,229.603294359,7.9,20.1385306715,60.4230918301
IND00018,32.0,229.603294359,7.1,20.1385306715,60.1786473857
IND00018,24.5,229.603294359,7.35,20.1385306715,58.1717029413
IND00018,26.0,0.0,7.3,3.0,10.1194444444
IND00018,27.0,229.603294359,7.1,1.0,54.5367516809
IND00018,31.0,229.603294359,6.8,1.0,55.5561961254
IND00018,34.5,0.0,7.2,6.0,13.1166666667
IND00018,29.5,0.0,7.6,10.0,12.7388888889
IND00018,26.0,0.0,6.6,12.0,11.9055555556
IND00018,28.0,0.0,7.0,8.0,11.6944444444
IND00018,26.5,229.603294359,7.5,1.0,54.5200850143
IND00018,25.5,229.603294359,7.6,1.0,54.272862792
IND00018,30.0,229.603294359,7.1,20.1385306715,59.6230918301
IND00018,26.0,229.603294359,5.7,20.1385306715,58.0842029413
IND00018,30.0,229.603294359,6.6,20.1385306715,59.4703140524
IND00018,27.0,229.603294359,6.8,20.1385306715,58.6980918301
IND00018,29.0,229.603294359,5.7,20.1385306715,58.9175362746
IND00018,26.6836370236,229.603294359,6.7,20.1385306715,58.57965767
IND00018,25.0,229.603294359,6.8,20.1385306715,58.1425362746
IND00018,26.0,229.603294359,6.8,20.1385306715,58.4203140524
IND00018,27.0,229.603294359,7.5,0.0,54.4367516809
IND00018,25.5,229.603294359,6.9,0.0,53.8367516809
IND00018,29.5,229.603294359,7.3,0.0,55.0700850143
IND00018,27.0,229.603294359,8.0,1.0,54.8117516809
IND00018,28.0,229.603294359,7.0,2.0,55.0061961254
IND00018,28.0,229.603294359,7.0,0.0,54.5617516809
IND00018,26.0,229.603294359,6.9,4.0,54.8645294587
IND00018,26.0,229.603294359,6.9,2.0,54.4200850143
IND00018,28.0,229.603294359,7.2,1.0,54.8450850143
IND00018,30.0,0.0,7.2,0.0,10.5333333333
IND00018,24.5,229.603294359,7.0,7.0,55.1450850143
IND00018,24.5,229.603294359,6.5,2.0,53.8811961254
IND00018,26.0,229.603294359,7.1,18.0,58.0367516809
IND00018,25.0,229.603294359,6.1,20.1385306715,57.9286473857
IND00018,24.0,229.603294359,6.4,20.1385306715,57.7425362746
IND00018,29.0,229.603294359,6.9,20.1385306715,59.2842029413
IND00018,28.0,229.603294359,6.9,20.1385306715,59.0064251635
IND00018,24.5,229.603294359,6.5,20.1385306715,57.911980719
IND00018,28.0,229.603294359,6.5,20.1385306715,58.8842029413
IND00018,25.0,229.603294359,6.4,20.1385306715,58.0203140524
IND00018,28.0,229.603294359,6.5,20.1385306715,58.8842029413
IND00018,28.0,229.603294359,6.5,20.1385306715,58.8842029413
IND00018,29.0,229.603294359,6.9,20.1385306715,59.2842029413
IND00018,27.0,229.603294359,6.4,20.1385306715,58.5758696079
IND00018,30.0,229.603294359,7.0,20.1385306715,59.5925362746
IND00018,26.5,229.603294359,7.0,0.0,54.1450850143
IND00018,27.0,229.603294359,7.0,20.1385306715,58.7592029413
IND00018,28.5,229.603294359,7.6,20.1385306715,59.3592029413
IND00018,28.0,229.603294359,7.25,20.1385306715,59.1133696079
IND00018,25.0,229.603294359,6.3,20.1385306715,57.9897584968
IND00019,28.0,229.603294359,7.5,0.0,54.7145294587
IND00019,27.0,229.603294359,7.3,1.0,54.597862792
IND00019,26.5,229.603294359,6.5,0.0,53.9923072365
IND00019,27.0,229.603294359,7.5,1.0,54.6589739031
IND00019,27.0,229.603294359,6.9,0.0,54.2534183476
IND00019,28.0,229.603294359,7.0,1.0,54.7839739031
IND00019,31.0,229.603294359,7.0,0.0,55.3950850143
IND00019,28.0,229.603294359,7.0,0.0,54.5617516809
IND00019,30.0,229.603294359,8.0,0.0,55.422862792
IND00019,29.0,229.603294359,7.0,0.0,54.8395294587
IND00019,27.0,229.603294359,7.0,1.0,54.5061961254
IND00019,29.0,229.603294359,7.0,1.0,55.0617516809
IND00019,27.0,229.603294359,7.0,0.0,54.2839739031
IND00019,28.0,229.603294359,8.0,0.0,54.8673072365
IND00019,27.0,229.603294359,8.0,0.0,54.5895294587
IND00019,27.0,229.603294359,7.0,0.0,54.2839739031
IND00019,26.0,229.603294359,8.0,0.0,54.3117516809
IND00019,25.5,229.603294359,7.0,2.0,54.3117516809
IND00019,27.5,229.603294359,6.7,3.0,54.997862792
IND00019,27.0,229.603294359,6.9,1.0,54.4756405698
IND00019,28.0,229.603294359,6.8,4.0,55.3895294587
IND00019,27.5,229.603294359,8.0,2.0,55.172862792
IND00019,26.0,229.603294359,6.6,3.0,54.5506405698
IND00019,26.5,229.603294359,8.9,4.0,55.6145294587
IND00019,26.5,229.603294359,7.4,3.0,54.9339739031
IND00019,26.5,229.603294359,7.0,1.0,54.3673072365
IND00019,27.0,229.603294359,7.4,2.0,54.8506405698
IND00019,25.0,229.603294359,7.5,3.0,54.547862792
IND00019,27.5,229.603294359,7.5,20.1385306715,59.0508696079
IND00019,25.0,229.603294359,6.6,20.1385306715,58.0814251635
IND00019,25.0,229.603294359,7.4,1.0,54.072862792
IND00019,27.0,229.603294359,8.0,20.1385306715,59.0647584968
IND00019,27.0,229.603294359,7.8,20.1385306715,59.0036473857
IND00019,25.0,229.603294359,7.7,1.0,54.1645294587
IND00019,25.5,229.603294359,8.7,20.1385306715,58.861980719
IND00019,25.0,229.603294359,7.0,20.1385306715,58.2036473857
IND00019,26.5,229.603294359,7.1,20.1385306715,58.6508696079
IND00019,27.5,229.603294359,7.0,20.1385306715,58.8980918301
IND00019,26.5,229.603294359,7.0,20.1385306715,58.6203140524
IND00019,26.0,229.603294359,7.0,20.1385306715,58.4814251635
IND00019,26.5,229.603294359,7.2,1.0,54.4284183476
IND00019,26.0,229.603294359,7.0,1.0,54.2284183476
IND00019,26.5,229.603294359,7.4,1.0,54.4895294587
IND00019,28.0,229.603294359,7.6,1.0,54.9673072365
IND00019,28.0,229.603294359,6.8,1.0,54.722862792
IND00019,25.5,229.603294359,7.3,1.0,54.1811961254
IND00019,25.0,229.603294359,7.6,1.0,54.1339739031
IND00019,28.0,229.603294359,6.6,1.0,54.6617516809
IND00019,27.0,229.603294359,7.3,2.0,54.8200850143
IND00019,26.0,229.603294359,6.7,20.1385306715,58.3897584968
IND00019,27.0,229.603294359,8.4,20.1385306715,59.186980719
IND00019,26.0,229.603294359,6.9,20.1385306715,58.4508696079
IND00019,27.0,229.603294359,8.2,20.1385306715,59.1258696079
IND00019,26.0,154.0,8.5,0.6,39.8972222222
IND00019,27.0,229.603294359,8.3,20.1385306715,59.1564251635
IND00019,29.0,0.0,6.4,1.0,10.2333333333
IND00019,28.0,0.0,7.3,1.0,10.2305555556
IND00019,27.0,0.0,6.6,3.0,10.1833333333
IND00019,26.0,0.0,6.5,2.0,9.65277777778
IND00019,28.0,0.0,6.9,1.0,10.1083333333
IND00019,27.0,0.0,7.1,1.0,9.89166666667
IND00019,27.5,0.0,7.1,1.0,10.0305555556
IND00019,27.5,0.0,6.3,1.0,9.78611111111
IND00019,27.0,0.0,7.2,1.0,9.92222222222
IND00019,26.5,229.603294359,5.8,1.0,54.0006405698
IND00019,27.0,229.603294359,5.7,2.0,54.3311961254
IND00019,28.0,229.603294359,5.7,3.0,54.8311961254
IND00019,28.0,229.603294359,6.5,1.0,54.6311961254
IND00019,28.0,229.603294359,6.2,1.0,54.5395294587
IND00019,27.0,229.603294359,6.3,3.0,54.7367516809
IND00019,28.0,229.603294359,6.2,0.0,54.3173072365
IND00019,28.0,229.603294359,6.7,2.0,54.9145294587
IND00019,28.0,229.603294359,6.4,3.0,55.0450850143
IND00019,28.0,229.603294359,6.8,3.0,55.1673072365
IND00019,29.0,229.603294359,5.8,1.0,54.6950850143
IND00019,27.0,229.603294359,6.4,1.0,54.322862792
IND00019,28.0,229.603294359,6.9,1.0,54.7534183476
IND00019,27.0,229.603294359,6.6,1.0,54.3839739031
IND00019,28.5,229.603294359,6.0,1.0,54.6173072365
IND00019,28.0,229.603294359,5.6,2.0,54.5784183476
IND00019,28.5,229.603294359,6.2,1.0,54.6784183476
IND00019,27.0,229.603294359,7.0,0.0,54.2839739031
IND00019,27.5,229.603294359,6.5,2.0,54.7145294587
IND00019,27.0,229.603294359,7.0,1.0,54.5061961254
IND00019,28.0,229.603294359,7.1,1.0,54.8145294587
IND00019,27.5,229.603294359,6.3,2.0,54.6534183476
IND00019,27.0,229.603294359,6.5,2.0,54.5756405698
IND00019,28.0,229.603294359,6.7,2.0,54.9145294587
IND00019,28.0,229.603294359,6.5,1.0,54.6311961254
IND00019,29.0,229.603294359,6.8,1.0,55.0006405698
IND00019,30.0,229.603294359,7.4,1.0,55.4617516809
IND00019,28.0,229.603294359,7.3,2.0,55.097862792
IND00019,28.0,229.603294359,7.6,1.0,54.9673072365
IND00019,27.0,229.603294359,6.4,1.0,54.322862792
IND00019,27.0,229.603294359,7.5,2.0,54.8811961254
IND00019,28.0,229.603294359,7.3,2.0,55.097862792
IND00019,28.5,229.603294359,7.1,2.0,55.1756405698
IND00019,28.0,229.603294359,6.4,1.0,54.6006405698
IND00019,28.0,0.0,7.0,0.0,9.91666666667
IND00019,28.5,0.0,7.1,1.0,10.3083333333
IND00019,29.0,0.0,7.2,0.0,10.2555555556
IND00019,30.0,0.0,6.2,0.0,10.2277777778
IND00019,30.0,229.603294359,6.5,0.0,54.9645294587
IND00019,26.5,229.603294359,7.5,2.0,54.7423072365
IND00019,26.5,229.603294359,6.3,0.0,53.9311961254
IND00019,28.5,229.603294359,6.9,1.0,54.8923072365
IND00019,28.0,229.603294359,6.1,1.0,54.5089739031
IND00019,26.0,0.0,6.6,0.0,9.23888888889
IND00019,28.0,0.0,6.7,0.0,9.825
IND00019,28.0,0.0,6.3,0.0,9.70277777778
IND00019,27.5,229.603294359,7.3,0.0,54.5145294587
IND00019,26.5,229.603294359,7.0,2.0,54.5895294587
IND00019,26.5,229.603294359,7.0,2.0,54.5895294587
IND00019,27.5,229.603294359,6.7,0.0,54.3311961254
IND00019,26.0,229.603294359,6.7,2.0,54.3589739031
IND00019,26.0,229.603294359,7.5,0.0,54.1589739031
IND00019,28.0,229.603294359,6.9,0.0,54.5311961254
IND00019,26.5,229.603294359,7.5,0.0,54.297862792
IND00019,26.0,229.603294359,6.4,0.0,53.822862792
IND00019,26.5,229.603294359,7.1,0.0,54.1756405698
IND00019,28.5,229.603294359,7.9,0.0,54.9756405698
IND00019,26.5,229.603294359,7.6,5.0,55.4395294587
IND00019,26.0,229.603294359,7.5,10.0,56.3811961254
IND00019,26.5,229.603294359,6.6,15.0,57.3561961254
IND00019,27.0,229.603294359,7.5,17.0,58.2145294587
IND00019,25.5,229.603294359,7.1,1.0,54.1200850143
IND00019,26.5,229.603294359,6.5,0.0,53.9923072365
IND00019,27.5,229.603294359,7.0,0.0,54.422862792
IND00019,28.5,229.603294359,7.3,0.0,54.7923072365
IND00019,27.0,229.603294359,7.3,0.0,54.3756405698
IND00019,27.0,229.603294359,6.9,0.0,54.2534183476
IND00019,27.0,229.603294359,6.5,0.0,54.1311961254
IND00019,27.0,229.603294359,7.0,0.0,54.2839739031
IND00019,26.0,229.603294359,7.1,0.0,54.0367516809
IND00019,25.5,229.603294359,7.1,0.0,53.897862792
IND00019,26.0,229.603294359,7.8,1.0,54.472862792
IND00019,26.0,229.603294359,7.0,0.0,54.0061961254
IND00019,26.5,229.603294359,7.0,0.0,54.1450850143
IND00019,25.5,229.603294359,6.9,0.0,53.8367516809
IND00019,25.0,229.603294359,6.8,0.0,53.6673072365
IND00019,26.5,229.603294359,6.8,0.0,54.0839739031
IND00019,25.5,229.603294359,6.7,0.0,53.7756405698
IND00019,27.5,229.603294359,6.6,0.0,54.3006405698
IND00019,26.5,229.603294359,7.0,0.0,54.1450850143
IND00019,28.5,229.603294359,7.0,0.0,54.7006405698
IND00019,27.0,229.603294359,6.6,0.0,54.1617516809
IND00019,27.0,229.603294359,7.2,0.0,54.3450850143
IND00019,28.0,229.603294359,7.8,0.0,54.8061961254
IND00019,28.0,229.603294359,6.6,0.0,54.4395294587
IND00019,27.0,229.603294359,7.1,0.0,54.3145294587
IND00019,27.0,229.603294359,7.2,0.0,54.3450850143
IND00019,27.0,229.603294359,6.9,0.0,54.2534183476
IND00019,27.0,229.603294359,6.6,0.0,54.1617516809
IND00019,27.0,229.603294359,6.9,0.0,54.2534183476
IND00019,27.5,229.603294359,6.7,0.0,54.3311961254
IND00019,27.5,0.0,7.1,0.0,9.80833333333
IND00019,24.0,0.0,7.6,0.0,8.98888888889
IND00019,30.5,0.0,6.2,5.0,11.4777777778
IND00019,29.5,0.0,6.8,8.0,12.05
IND00019,29.0,0.0,6.4,8.0,11.7888888889
IND00019,28.5,0.0,6.4,10.0,12.0944444444
IND00019,29.5,0.0,6.8,21.0,14.9388888889
IND00019,27.0,0.0,6.2,20.1385306715,13.8696734826
IND00019,26.5,0.0,6.2,20.1385306715,13.7307845937
IND00019,26.0,0.0,6.7,20.1385306715,13.7446734826
IND00019,25.5,0.0,6.4,20.1385306715,13.514117927
IND00019,27.0,0.0,6.2,2.0,9.83888888889
IND00019,29.0,0.0,5.6,1.0,9.98888888889
IND00019,28.5,0.0,5.8,3.0,10.3555555556
IND00019,29.0,0.0,6.0,4.0,10.7777777778
IND00019,29.0,0.0,6.4,3.0,10.6777777778
IND00019,29.5,0.0,6.2,3.0,10.7555555556
IND00019,30.0,0.0,6.5,4.0,11.2083333333
IND00019,30.0,0.0,6.8,4.0,11.3
IND00019,30.5,0.0,6.3,5.0,11.5083333333
IND00019,29.0,0.0,6.4,4.0,10.9
IND00019,30.0,0.0,6.5,4.0,11.2083333333
IND00019,30.0,0.0,6.8,5.0,11.5222222222
IND00019,29.5,0.0,7.2,6.0,11.7277777778
IND00019,29.5,0.0,7.1,6.0,11.6972222222
IND00019,29.0,0.0,7.2,6.0,11.5888888889
IND00019,28.5,0.0,7.0,6.0,11.3888888889
IND00019,28.5,0.0,6.8,5.0,11.1055555556
IND00019,29.0,0.0,6.9,5.0,11.275
IND00019,28.5,0.0,7.1,5.0,11.1972222222
IND00019,28.5,0.0,7.1,5.0,11.1972222222
IND00019,26.7,0.0,6.6,4.0,10.3222222222
IND00019,26.2,0.0,6.8,1.0,9.57777777778
IND00019,25.5,0.0,6.3,2.0,9.45277777778
IND00019,24.8,0.0,6.4,5.0,9.95555555556
IND00019,28.5,0.0,7.2,12.0,12.7833333333
IND00019,26.5,0.0,5.8,15.0,12.4666666667
IND00019,23.0,0.0,6.5,12.0,11.0416666667
IND00019,27.5,0.0,5.6,15.0,12.6833333333
IND00019,28.0,0.0,6.2,10.0,11.8944444444
IND00019,29.0,0.0,6.8,8.0,11.9111111111
IND00019,26.5,0.0,6.5,10.0,11.5694444444
IND00019,25.5,0.0,7.4,3.0,10.0111111111
IND00019,26.0,0.0,5.6,5.0,10.0444444444
IND00019,29.0,0.0,6.1,3.0,10.5861111111
IND00019,28.0,0.0,8.3,4.0,11.2027777778
IND00019,27.5,0.0,7.5,6.0,11.2638888889
IND00019,26.0,0.0,6.1,7.0,10.6416666667
IND00019,27.5,0.0,7.1,6.0,11.1416666667
IND00019,27.5,0.0,6.4,4.0,10.4833333333
IND00019,28.0,0.0,6.5,3.0,10.4305555556
IND00019,28.0,0.0,6.6,3.0,10.4611111111
IND00019,27.0,0.0,6.3,4.0,10.3138888889
IND00019,29.0,0.0,7.1,6.0,11.5583333333
IND00019,27.0,0.0,7.1,3.0,10.3361111111
IND00019,29.0,0.0,7.3,3.0,10.9527777778
IND00019,29.0,0.0,7.3,4.0,11.175
IND00019,29.0,0.0,6.6,6.0,11.4055555556
IND00019,28.5,0.0,7.1,7.0,11.6416666667
IND00019,27.0,0.0,6.5,3.0,10.1527777778
IND00019,28.0,0.0,6.8,3.0,10.5222222222
IND00019,27.3,0.0,6.9,3.0,10.3583333333
IND00019,28.0,0.0,6.9,3.0,10.5527777778
IND00019,27.5,0.0,7.3,2.0,10.3138888889
IND00019,27.0,0.0,7.4,4.0,10.65
IND00019,26.0,0.0,7.0,4.0,10.25
IND00019,27.5,0.0,7.0,4.0,10.6666666667
IND00019,27.0,0.0,5.9,2.0,9.74722222222
IND00019,28.0,229.603294359,7.5,20.1385306715,59.1897584968
IND00019,28.0,229.603294359,7.0,20.1385306715,59.036980719
IND00019,28.0,229.603294359,6.4,20.1385306715,58.8536473857
IND00019,28.0,229.603294359,7.1,20.1385306715,59.0675362746
IND00019,28.5,229.603294359,7.0,20.1385306715,59.1758696079
IND00019,26.0,229.603294359,6.7,20.1385306715,58.3897584968
IND00019,28.5,229.603294359,7.0,20.1385306715,59.1758696079
IND00019,27.5,229.603294359,6.8,20.1385306715,58.836980719
IND00019,28.0,229.603294359,6.8,20.1385306715,58.9758696079
IND00019,29.0,229.603294359,6.6,20.1385306715,59.1925362746
IND00019,26.5,229.603294359,6.4,20.1385306715,58.436980719
IND00019,26.0,229.603294359,6.6,20.1385306715,58.3592029413
IND00019,27.0,229.603294359,6.1,20.1385306715,58.4842029412
IND00019,26.0,229.603294359,6.3,20.1385306715,58.2675362746
